Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2021,748555,231323,SPECTRUM HEALTH REED CITY,300 PATTERSON ROAD,REED CITY,MI,49677-,OSCEOLA,99923,R,CAH,1,2,1/1/2021,12/31/2021,179,,,175,3,335,25,7665,,8,1,24,75,,16,3,43,21,7665,,8,1,24,298175,2768278,1238741,1238741,16537756,43904689,2554751,56027834,7066537,163252930,170319467,3541538,108656,16537756,62071,,,24662298,,,14597168,-7587688,2285637,90519,,34240700,186631,1302313,21198021,441009,,19743901,,,10464254,,1161392,1161392,45866346,6753118,,,87233,,,8006757,,,,6379042,6379042,14385799,31480547,31480547,45866346,,,,,,,,,7045147,164611189,171656336,92782834,78873502,60442445,18431057,898995,19330052,,19330052,0.328957,5191633,24328371,,
2021,748584,451350,PLAINS MEMORIAL HOSPITAL,310 WEST HALSELL,DIMMITT,TX,79027-0278,CASTRO,99945,R,CAH,1,11,10/1/2020,9/30/2021,74.86,,,624,,888,17,6205,,67,,117,17,,323,,489,17,6205,,67,,117,1522503,696414,2160192,2160192,4580525,8146259,712104,11728326,1963573,10135962,12099535,,,,,,,1907939,2085340,,1074777,,350610,85847,,6238974,114453,1174506,14232470,4469064,,5948946,,,15115412,,,,21354386,501375,604711,,99420,,-504,1205002,,8539665,,,8539665,9744667,11609719,11609719,21354386,,,,,,,,,5253477,10932283,16185760,4017298,12168462,17445524,-5277062,8408749,3131687,,3131687,0.96932,12602,,,
2021,748585,451353,CRANE COUNTY HOSPITAL DISTRICT,1310 SOUTH ALFORD,CRANE,TX,79731-,CRANE,99945,R,CAH,1,8,10/1/2020,9/30/2021,44.21,,,339,,685,15,5475,,30,,74,15,,94,,280,15,5475,,30,,74,588331,595760,1145846,1313938,4244319,5070915,524663,8820987,1878672,7452434,9331106,,,,,,,35105234,,,1807541,-855714,291374,68311,,36783516,174930,78479,6546941,,1730481,3066809,,,3934557,,,,40718073,416089,139837,135472,,,12020219,12711617,,,,613199,613199,13324816,27393257,27393257,40718073,,,,,,,,,1966456,7900531,9866987,3533420,6333567,9315234,-2981667,5018378,2036711,2232,2034479,0.945331,241423,433198,,
2021,748586,451359,OCHILTREE GENERAL HOSPITAL,3101 GARRETT DRIVE,PERRYTON,TX,79070-,OCHILTREE,99945,R,CAH,1,11,10/1/2020,9/30/2021,132.04,,,1132,87,2609,25,9125,,145,42,471,25,,656,51,1721,25,9125,,145,42,471,864121,6228453,4919234,5084694,11068784,15037850,1721792,22705965,11780440,23048373,34828813,,,,,,,20692529,6619806,,8542935,-4024476,527953,366888,,74718292,171637,48292,32288019,,,8509766,,,23878085,,,,98596377,634962,729102,-59713,8796351,387781,277330,60028678,,,,,,60028678,38567699,38567699,98596377,,,,,,,,,12009959,24891567,36901526,16650794,20250732,26106634,-5855902,11360263,5504361,,5504361,0.65193,1871179,3936046,54978,338132
2021,748592,474001,BRATTLEBORO RETREAT,ANNA MARSH LANE,BRATTLEBORO,VT,5302,,99947,R,PH,4,2,1/1/2021,12/31/2021,338.11,0.69,,2850,,18950,108,35448,,162,,1048,108,,2850,,18950,108,35448,,162,,1048,,,,,29470204,30623213,1694833,34857335,73356625,9748649,83105274,,,,,,,10613397,,,4338773,,,1372651,9655233,25980054,120033,2480651,51447164,,870346,10095418,,,21911899,5750560,1536745,7287305,55179258,6878710,3145465,,9625235,1508753,278629,32107805,,808638,,,808638,32916443,22262815,22262815,55179258,,,,,,,,,77777313,11573752,89351065,46964806,42386259,59438229,-17051970,26816459,9764489,,9764489,,,,,
2021,748610,110150,ATRIUM HEALTH NAVICENT BALDWIN,821 N. COBB STREET,MILLEDGEVILLE,GA,31061,BALDWIN,99911,R,STH,1,2,7/3/2021,12/31/2021,168.6,,,1840,566,7739,86,15652,,321,87,1625,101,,1527,345,6104,74,13468,,321,87,1625,1877794,4484797,3252412,4951377,11179065,21133152,659934,30210927,43379394,55534246,98913640,2697313,,11179065,263767,,,6639546,,,47147836,-62531,2242611,89412,,26840469,367334,174833,17450,14858895,6108577,,,,16802358,,,,43642827,143771,1188679,214555,15247468,,5295183,22089656,,,,2945113,2945113,25034769,18608058,18608058,43642827,,1414428,1344444,,103320,0.1498,3174871,,43379395,55534246,98913641,69708333,29205308,32312217,-3106909,7442632,4335723,,4335723,0.305427,3319749,16874815,,
2021,748612,114032,SOUTHERN CRESCENT HOSPITAL,255454 YORKTOWNE DRIVE,COLLEGE PARK,GA,30349,CLAYTON,12060,U,PH,4,4,1/1/2021,12/31/2021,201.4,,,4522,,31857,122,44530,,379,,3872,122,,4522,,31857,122,44530,,379,,3872,,,,,11143065,12847641,725288,18581654,70063400,5012575,75075975,,,,,,,-208527,,,3489011,,65835,70517,,3416836,630000,,14819482,,,2204338,,,6205279,,4722216,4722216,14344331,1341267,1402367,,-672728,,,-89547653,,,,,,-89547653,103891984,103891984,14344331,,,,,,,,,70063400,5201155,75264555,52556994,22707561,21985976,721585,79304,800889,,800889,,,,,
2021,748616,141351,CLAY COUNTY HOSPITAL,911 STACY BURK DRIVE,FLORA,IL,62839-0280,CLAY,99914,R,CAH,1,9,3/1/2021,2/28/2022,171.84,,,1641,17,2088,20,7300,,264,6,365,20,,1151,17,1579,20,7300,,264,6,365,1333522,1787683,1964557,3148576,12997554,14892157,1663516,30927202,10356200,76754511,87110711,,,,,,,7113684,972519,,14904579,-11824198,245638,168483,,11673580,135111,351667,14886863,,,11977933,,1573806,6222387,20867389,9981336,30848725,48744692,1130101,1481064,151256,,1595250,2996258,7353929,,238815,,6979466,7218281,14572210,34172482,34172482,48744692,,,,,,,,,10035618,80609998,90645616,57320199,33325417,27889711,5435706,9124915,14560621,5,14560616,0.355033,3610052,13503171,,
2021,748626,231316,HILLS & DALES GENERAL HOSPITAL,4675 HILL STREET,CASS CITY,MI,48726-,TUSCOLA,99923,R,CAH,1,2,10/1/2020,9/30/2021,227.08,,,852,7,1394,25,9125,,82,4,209,25,,238,7,541,25,9125,,82,4,209,76211,710622,386809,1988221,17827750,19434511,249454,31822393,4993868,57975599,62969467,,,,,,,13748077,,,4204025,,129087,740802,171387,20218514,85000,541751,5169409,,596074,4669680,,,4967097,,7281,7281,25192892,1132223,3154946,,288920,,5020247,9596336,506840,,,38327,545167,10141503,15051389,15051389,25192892,,,,,,,,,4931658,63334532,68266190,31175341,37090849,37262261,-171412,7630696,7459284,,7459284,0.505362,1481442,8064229,,
2021,748630,281300,HARLAN COUNTY HEALTH SYSTEM,717 NORTH BROWN,ALMA,NE,68920-,HARLAN,99928,R,CAH,1,9,1/1/2021,12/31/2021,48.16,,,687,2,827,19,6935,,90,2,101,19,,235,2,268,19,6935,,90,2,101,,252175,221345,403711,4201419,7851168,744720,11617641,1821138,11414687,13235825,,,,,,,3705197,,,5096880,-1089900,139593,74512,,7940265,65040,775342,7421805,,1668761,5502920,,,6386577,1860305,,1860305,16187147,590215,541811,,286565,,2950358,4368949,,1222206,,,1222206,5591155,10595992,10595992,16187147,,,,,,,,,1860718,11671229,13531947,1934658,11597289,12304762,-707473,2475418,1767945,21081,1746864,0.877742,446578,716548,,
2021,748631,281336,YORK GENERAL HOSPITAL INC,2222 LINCOLN AVENUE,YORK,NE,68467-,YORK,99928,R,CAH,1,2,10/1/2020,9/30/2021,253.09,,,1591,250,2708,25,9125,,390,71,701,154,,1456,175,2339,25,9125,,390,71,701,378913,981012,964797,1087870,24282688,27008825,3711064,43817437,19348548,54019997,73368545,,,,,,,21894716,5176681,,9822234,-3196622,1027467,1551640,880819,37156935,1611503,1830386,82792419,,,23891359,,,46181235,4382751,571865,4954616,88292786,971827,4270332,,1195000,,1339046,7776205,,7154820,,,7154820,14931025,73361761,73361761,88292786,,,,,,,,,19486462,56440783,75927245,25177506,50749739,51291513,-541774,11837525,11295751,1518017,9777734,0.597224,3046184,5306647,,
2021,748653,343026,CAROLINAS REHABILITATION,1100 BLYTHE BLVD,CHARLOTTE,NC,28203-,MECKLENBURG,16740,U,RH,5,11,1/1/2021,12/31/2021,587.37,11.82,,16357,4027,40321,150,54750,,1132,241,2772,150,,16357,4027,40321,150,54750,,1132,241,2772,,,,,54304335,49276498,5438475,95127271,213344962,73255287,286600249,,,,,,,1869,,,50367530,-39232765,346089,21606,,101742915,21205,1016435,74156181,53338934,17588294,47011,,,88791677,28940624,,28940624,219475216,3860467,404681,,,,4987648,9252796,,,,,,9252796,210222420,210222420,219475216,,,,,,,,,213369712,74619272,287988984,187995080,99993904,103580833,-3586929,22244429,18657500,,18657500,,,,,
2021,748656,392037,SSH - ERIE,252 WEST 11TH STREET,ERIE,PA,16501,ERIE,21500,U,LTCH,2,4,6/1/2021,5/31/2022,99.18,,,3415,,9191,50,18250,,120,,301,50,,3415,,9191,50,18250,,120,,301,,,,,6448579,10883838,415294,17637400,113612186,110000,113722186,1107697,,6448579,3440058,,,,,,3316595,,,24970,130397,3471962,,,1603295,,,4361256,,,1615375,,20994,6951960,12039297,1258713,754496,,,,294033,3105510,,,,999947,999947,4105457,7933840,7933840,12039297,,,,,,,,,113722186,,113722186,94567489,19154697,17332417,1822280,29756,1852036,1763761,88275,,,,,
2021,748658,444004,LAKESIDE HOSPITAL,2911 BRUNSWICK RD,MEMPHIS,TN,38133,,32820,U,PH,4,4,1/1/2021,12/31/2021,470.58,,,9670,260,80161,315,114975,,693,19,7470,315,,9670,260,80161,315,114975,,693,19,7470,,,,,25534069,30696723,1583748,44461225,144600929,9242240,153843169,,,,,,,-138842,,,4821388,,204992,112397,,4999935,2430000,,25791531,,,7683200,,,17205236,,5220025,5220025,27425196,1150708,3592438,,,,4800,-236207211,,,,,,-236207211,263632407,263632407,27425196,,,,,,,,,144600929,9242240,153843169,89076758,64766411,56355540,8410871,746149,9157020,,9157020,,,,,
2021,748660,461310,BLUE MOUNTAIN HOSPITAL,802 SOUTH 200 WEST,BLANDING,UT,84511,SAN JUAN COUNTY,99946,R,CAH,1,2,10/1/2020,9/30/2021,91.5,,,479,519,1386,11,4015,,105,152,377,11,,325,425,1043,11,4015,,105,152,377,25977,583066,233682,233682,6294698,10344657,1164495,15441970,6331843,37016575,43348418,,,,,,,7943329,,,5553451,-2775106,157435,189575,,11212749,426977,,16103110,,1775158,7155681,,,10567507,131730,10217,141947,21922203,1923969,3540014,,,,,6660700,,6196753,,,6196753,12857453,9064750,9064750,21922203,,,,,,,,,6749125,38486650,45235775,30181879,15053896,16639355,-1585459,4205061,2619602,,2619602,0.356229,4854806,7891117,,
2021,748668,21314,MT EDGECUMBE HOSPITAL,3245 HOSPITAL DR.,JUNEAU,AK,99801,SITKA BOROUGH,99902,R,CAH,1,7,10/1/2020,9/30/2021,1545,,,1889,639,4153,25,9125,,257,210,678,25,,986,639,2347,25,9125,,257,210,678,,,,,103526209,128383947,7462754,130475394,71518,1890315,1961833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231910156,-231910156,,-231910156,,-231910156,,,,,
2021,748669,53300,VALLEY CHILDRENS HOSPITAL,9300 VALLEY CHILDRENS PLACE,MADERA,CA,93636,MADERA,31460,U,CH,7,2,10/1/2020,9/30/2021,2435.4,54.76,,63,34235,66102,358,130670,,12,4032,10222,358,,62,21264,34039,200,73000,,12,4032,10222,,,,,254151406,420607520,37531720,513133050,1234766305,727565277,1962331582,,,,,,,170315093,,,116296007,,13923281,42312174,81050213,444128337,55313358,36486352,308349816,3735262,53897397,244140778,,,354181429,1218796916,89291052,1308087968,2106397734,29125794,51838551,,7645000,259601117,1878467,350088929,254437634,,,28994312,283431946,633520875,1472876859,1472876859,2106397734,,,,,,,,,1234766500,727565082,1962331582,1340295419,622036163,674758926,-52722763,227542445,174819682,,174819682,,,,,
2021,748677,101309,HENDRY REGIONAL MEDICAL CENTER,524  W SAGAMORE  AVENUE,CLEWISTON,FL,33440,HENDRY,99910,R,CAH,1,11,10/1/2020,9/30/2021,179.37,,,649,218,2624,25,9125,,169,76,674,25,,572,218,2430,22,8030,,169,76,674,1032674,10551011,5448279,5517148,14177021,22746945,2594579,31615476,10545793,64552075,75097868,,,,,,,4276044,,,4323406,,505397,518398,,10079853,1012963,167215,22266170,,3600408,18406344,33428,,13428966,709201,,764094,24272913,522551,870344,,,,2347683,3740578,,7275701,,650035,7925736,11666314,12606599,12606599,24272913,,,,,,,,,10537053,65466907,76003960,38792448,37211512,47035576,-9824064,14304602,4480538,,4480538,0.42099,3007659,13331093,,
2021,748684,181331,MCDOWELL ARH,9879 ROUTE 122,MCDOWELL,KY,41647,,99918,R,CAH,1,2,7/1/2021,6/30/2022,117.64,,,1024,10,2893,25,9125,,86,3,335,25,,503,6,1406,21,7665,,86,3,335,153696,1175714,540123,540123,9751437,15185328,530429,23605791,17940755,57794015,75734770,,,,,,,1577,,,1242321,,328045,,,1571943,26588,315158,3605474,7110320,,6257190,,26941,2707774,,,,4279717,423,-7157279,,209136,,5062504,-1885216,,,,,,-1885216,6164933,6164933,4279717,,,,,,,,,11863943,64170732,76034675,54419346,21615329,24936765,-3321436,1686927,-1634509,,-1634509,0.31169,7308441,24432654,,
2021,748686,191318,TRINITY MEDICAL,1700 EE WALLACE BOULEVARD NORTH,FERRIDAY,LA,71334,,99919,R,CAH,1,11,10/1/2020,9/30/2021,140.23,,,3083,122,4554,25,9125,,304,13,535,25,,1131,122,2119,25,9125,,304,13,535,,2528264,927117,1282818,8572506,16175982,1746115,22781520,14085504,47860541,61946045,,,,,,,8740293,,,14933725,-11302917,544393,545028,1656375,15569617,638517,25751,31785642,,,7344139,,,35775831,152258,20471967,20624225,71969673,1522068,989863,25038,77172,,819708,3633849,31454498,,,24097727,55552225,59186074,12783599,12783599,71969673,,,,,,,,,16933662,47441814,64375476,44287299,20088177,24748488,-4660311,9163133,4502822,753047,3749775,0.367764,6405167,18383713,,
2021,748688,194086,OCEANS BEHAVIORAL HOSPITAL OF BATON,11135 FLORIDA BOULEVARD,BATON ROUGE,LA,70815,E. BATON ROUGE PARISH,12940,U,PH,4,4,1/1/2021,12/31/2021,84.34,,,4187,,11229,60,15820,,241,,903,60,,4187,,11229,60,15820,,241,,903,,,,,4881630,5670117,276090,11289748,18027276,6029850,24057126,,,,,,,11113,,,1925845,,,,494258,14406514,,,,,3833062,,,,2795804,,252998,252998,17455316,582354,261498,65949,,,963240,1873041,,,,900064,900064,2773105,14682211,14682211,17455316,,,,,,,,,18027276,6029850,24057126,12947607,11109519,10551747,557772,1076744,1634516,,1634516,,,,,
2021,748695,231314,MCKENZIE HEALTH SYSTEM,120 DELAWARE STREET,SANDUSKY,MI,48471,SANILAC,99923,R,CAH,1,2,10/1/2020,9/30/2021,135.75,,,469,4,904,25,9125,,34,1,63,25,,102,4,208,25,9125,,34,1,63,21537,1172021,617143,2070240,13320238,12893835,267185,20418998,2440322,32287278,34727600,,,,,,,9146259,,,3748508,,493018,457655,,15308412,430492,125579,8862648,,,9875218,,988515,6093115,,509442,509442,21910969,1341615,1054925,36615,508933,,2610260,5552348,,490598,,,490598,6042946,15868023,15868023,21910969,,,,,,,,,2503410,37145308,39648718,15330195,24318523,26214073,-1895550,8001591,6106041,,6106041,0.587976,1257169,5769269,,
2021,748706,271339,CROW/NORTHERN CHEYENNE INDIAN HOSPIT,1010 SOUTH 7650 EAST,CROW AGENCY,MT,59022,BIG HORN,99927,R,CAH,1,7,10/1/2020,9/30/2021,358,,,423,378,1365,24,8760,,75,84,246,24,,423,378,1365,24,8760,,75,84,246,,,,,23757241,48773518,1945142,33866954,23205,351248,374453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72530759,-72530759,,-72530759,,-72530759,56.030949,,,,
2021,748716,362037,REGENCY HOSPITAL OF COLUMBUS,1430 SOUTH HIGH STREET,COLUMBUS,OH,43207,FRANKLIN,18140,U,LTCH,2,4,7/1/2021,6/30/2022,125.04,,,3069,1093,13303,66,24090,,105,37,448,66,,3069,1093,13303,66,24090,,105,37,448,,,,,11001215,19111750,720682,30861667,228754472,475151,229229623,1589720,,11001215,7286444,,,,,,4607841,,,10850,262392,5229231,,,5371899,,,5522121,,,2304553,,6504417,19616433,27150217,3412822,837920,,,,,4250742,,,,3762726,3762726,8013468,19136749,19136749,27150217,,,,,,,,,229229622,,229229622,197179609,32050013,30282109,1767904,-317836,1450068,2700761,-1250693,,,,,
2021,748720,364055,SOJOURN AT SENECA,50 ST. LAWRENCE DRIVE,TIFFIN,OH,44883,SENECA,99936,R,PH,4,2,7/1/2021,6/30/2022,,,,2595,75,5152,24,8760,,149,7,307,24,,2595,75,5152,24,8760,,149,7,307,,,,,,5430693,279788,5524372,7789805,450,7790255,,,,,,,832857,,,912684,-60000,2959,75950,,1764450,,71815,7127022,,,865702,,,6324664,1345560,237768,1583328,9672442,236538,368107,,114000,,,718645,,11212215,,129944,11342159,12060804,-2388362,-2388362,9672442,,,,,,,,,7788396,,7788396,3156759,4631637,5430693,-799056,1245081,446025,1632,444393,,,,,
2021,748723,371309,PAWHUSKA HOSPITAL  INC.,1101 S 15TH,PAWHUSKA,OK,74056,OSAGE,46140,R,CAH,1,8,10/1/2020,9/30/2021,91.38,,,4504,59,5156,25,9125,,66,13,120,25,,181,46,340,25,9125,,66,13,120,162171,1424635,1108355,1108355,6593481,10248096,229779,16449361,16190384,7771735,23962119,,,,,,,1365081,1940385,,1694120,,363845,46624,,5410055,46940,41179,1613480,,2037790,4215612,,,2790720,,,,8200775,4471510,533658,,,,3008697,8013865,,7188542,,,7188542,15202407,-7001632,-7001632,8200775,,,,,,,,,16366038,7851851,24217889,10086396,14131493,16841577,-2710084,3347222,637138,,637138,0.686474,1080401,1513786,,
2021,748732,451392,HAMILTON GENERAL HOSPITAL,400 NORTH BROWN,HAMILTON,TX,76531-,HAMILTON,99945,R,CAH,1,11,10/1/2020,9/30/2021,302.48,,,1415,,2898,25,9125,,238,,578,25,,841,,1910,25,9125,,238,,578,3082805,2654159,4202674,5145107,19388063,21580934,2416548,38524436,13280730,76471784,89752514,,,,,,,20661538,,,21712136,-18280613,1433177,8928224,1642730,40248754,443520,,17308067,,2241578,17323160,,,16084966,,138766,138766,56472486,2661897,1768730,,7995437,,,12601927,,4853402,,3,4853405,17455332,39017154,39017154,56472486,,,,,,,,,13472109,81839549,95311658,63990980,31320678,40968997,-9648319,38465955,28817636,18311334,10506302,0.42923,1402295,5079548,,
2021,748734,492001,LAKE TAYLOR TRANSITIONAL CARE HOSPIT,1309 KEMPSVILLE ROAD,NORFOLK,VA,23502-,NORFOLK,47260,U,LTCH,2,12,7/1/2021,6/30/2022,76.46,,,732,19665,23021,104,37960,,17,85,186,296,,732,19665,23021,104,37960,,17,85,186,,,,,19254798,20367305,2092409,38032585,68982041,1357250,70339291,,,,,,,42750892,,,6195771,-831078,388421,234719,,48798103,266149,1114372,36951818,,,9409546,,,17785963,,31240414,31240414,97824480,4167667,1822199,,,,-1141308,4848558,,,,5700000,5700000,10548558,73074894,87275921,97824479,,,,,,,,,68955991,1378250,70334241,25964214,44370027,39622103,4747924,332920,5080844,,5080844,,,,,
2021,748737,523300,CHILDRENS WISCONSIN,9000 W.WISCONSIN AVE,MILWAUKEE,WI,53226,MILWAUKEE,33340,U,CH,7,2,1/1/2021,12/31/2021,2642.3,198.3,,106,20969,66149,298,108770,,8,2136,9089,298,,63,7896,21877,132,48180,,8,2136,9089,,,,,215514719,470102406,46415479,588043866,788735946,549678650,1338414596,,,,,,,125951275,,,120678166,-2353988,11017918,3748987,,337825905,13115408,13477968,560035358,274444227,,248248022,,,584311141,368216720,,1557673762,2479810808,44711653,39267985,18035266,5896122,,8364248,123087620,,467475046,19072691,35096811,521644548,644732168,1835078640,1835078640,2479810808,,,,,,,,,772970814,570362359,1343333173,610188330,733144843,685617125,47527718,56194992,103722710,,103722710,,,,,
2021,748748,131308,CASCADE MEDICAL CENTER,402 OLD STATE HIGHWAY,CASCADE,ID,83611-0151,VALLEY,99913,R,CAH,1,11,10/1/2020,9/30/2021,39.43,,,59,1,114,8,2920,,12,1,27,8,,27,1,48,8,2920,,12,1,27,89453,139140,232920,724385,3396010,2804261,258565,6180973,239798,5715013,5954811,,,,,,,5329599,,,1575600,-215140,126656,,,7534342,,109389,2158937,,1134770,1218976,,,1389945,,932416,932416,9856703,99703,364331,,,,,464034,,-64457,,3494328,3429871,3893905,5962798,5962798,9856703,,,,,,,,,244959,6122010,6366969,1356553,5010416,6200271,-1189855,2332119,1142264,,1142264,1.03798,455182,912009,,
2021,748750,141321,FRANKLIN HOSPITAL,201 BAILEY LANE,BENTON,IL,62812,FRANKLIN,99914,R,CAH,1,9,7/1/2021,6/30/2022,114.7,,,916,2,1397,16,5840,,104,1,214,16,,489,2,905,16,5840,,104,1,214,197687,1968631,973219,1638388,9737829,15915546,950890,22796831,6135968,48783553,54919521,,,,,,,5719832,,,2887058,,572485,123019,,10351205,18401,341588,13958347,,279928,10163244,,,6244137,1357578,,1357578,17952920,1200584,1045049,,1098402,,2267272,6158864,,2786168,,,2786168,8945032,9007888,9007888,17952920,,,,,,,,,6332016,49420354,55752370,31032058,24720312,25653375,-933063,4647989,3714926,10637,3704289,0.415095,3531685,14381899,51304,98570
2021,748754,173027,WESLEY REHABILITATION HOSPITAL  AN A,8338 WEST 13TH STREET N,WITCHITA,KS,67212,SEDGWICK,48620,U,RH,5,5,1/1/2021,3/4/2022,121.45,,,6834,,13025,65,27820,,546,,1053,65,,6834,,13025,65,27820,,546,,1053,,,,,10770724,11702579,987422,19837657,30340051,2870908,33210959,2177412,,10770724,503085,,,-597013,,,1367794,-664115,,,584308,690974,,,,,,-4,,,-4,,,,690970,129144,194999,,,,-75562,248581,,,,218983,218983,467564,223406,223406,690970,,,,,,,,,30343427,2867532,33210959,14385024,18825935,22473303,-3647368,-48207,-3695575,,-3695575,,,,,
2021,748755,191309,HOOD MEMORIAL HOSPITAL,301 WEST WALNUT,AMITE,LA,70422-,STATEWIDE PARISH,99919,R,CAH,1,11,10/1/2020,9/30/2021,41.11,,,2473,,5542,25,9125,,23,,35,25,,84,,148,25,9125,,23,,35,9550,1578852,826669,826669,8684430,10783734,403544,18049856,10734362,23192118,33926480,,,,,,,11773420,28311,,5149460,-3183683,361363,79267,610133,15184620,87893,119766,3725633,685881,1106282,3473845,,528643,3697321,,,,18881941,1051599,561914,52729,295786,,2442341,4404369,,15335,,,15335,4419704,14462237,14462237,18881941,,,,,,,,,11275502,23234908,34510410,15840620,18669790,19468164,-798374,9843036,9044662,,9044662,0.532029,5219479,9914038,,
2021,748760,281320,MEMORIAL COMMUNITY HEALTH  INC.,1423 7TH STREET,AURORA,NE,68818,HAMILTON,99928,R,CAH,1,2,10/1/2020,9/30/2021,194.95,,,1310,35,1611,14,5110,,121,10,177,61,,428,20,601,14,5110,,121,10,177,33916,395676,271430,310658,13529378,13434403,1359875,19165928,7216425,23276911,30493336,,,,,,,14903428,,,5640046,-1820000,1049415,681537,,20824449,208879,1702708,20938108,,10646984,8788986,,,16101825,4412447,842560,5255007,42181281,513517,1331149,,190500,,285600,5634173,,3308329,,,3308329,8942502,33238779,33238779,42181281,,,,,,,,,7215420,26439686,33655106,9954568,23700538,26963781,-3263243,7672448,4409205,17488,4391717,0.628528,901648,1496951,,
2021,748787,451310,BALLINGER MEMORIAL HOSPITAL,BRONTE HIGHWAY & AVE B,BALLINGER,TX,76821-,RUNNELS,99945,R,CAH,1,11,10/1/2020,9/30/2021,73.97,,,1299,,1723,16,5840,,45,,68,16,,178,,242,16,5840,,45,,68,972874,2519557,2241025,2241025,4672035,10021031,936163,15094323,5971498,23621220,29592718,,,,,,,4716360,10,,10153121,-7047186,580106,89659,637112,9129182,51778,,5035571,,,6185956,,,4561198,,8416638,8416638,22107018,1006063,580437,14528,,605868,4300096,6506992,,,,410141,410141,6917133,15189885,15189885,22107018,,,,,,,,,5971499,25697959,31669458,17498809,14170649,14693066,-522417,6329142,5806725,,5806725,0.510069,887696,1381331,,
2021,748788,451314,MEMORIAL HOSPITAL,821 JEFEE DRIVE,KERMIT,TX,79745,WINKLER,99945,R,CAH,1,11,10/1/2020,9/30/2021,74,,,328,,778,16,5840,,31,,109,16,,107,,342,16,5840,,31,,109,2524086,1291743,3720130,3720130,9139757,14171602,1323925,22235525,3967914,20038150,24006064,,,,,,,12768377,,,2568247,-1486518,264589,598751,-73934,15231582,33194,224392,13768123,,5939959,,,,11601949,,,,26833531,280879,211907,-160764,617191,,2629836,3608532,,5698705,,,5698705,9307237,17526294,17526294,26833531,,,,,,,,,3967914,20038150,24006064,13125345,10880719,23311359,-12430640,20254010,7823370,796521,7026849,0.926246,35086,125203,,
