Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2019,744551,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON STREET,WHITEVILLE,NC,28472-,COLUMBUS,99934,R,STH,1,8,10/1/2018,9/30/2019,506.03,,,8136,3418,18758,154,56210,,1625,1050,4492,154,,7439,2747,16574,144,52560,,1625,1050,4492,780229,15913776,4741829,4809680,29041428,51711491,6799452,69520768,99271325,183643153,282914478,6923193,,29041428,2580058,,,4733753,,,48983852,-37482679,2142842,1342219,,20804634,270285,941240,44715128,,1143572,83166272,,,47108245,38695279,55190098,93885377,161798256,5176174,4120327,,,,3018491,12314992,,,,21985620,21985620,34300612,126577416,127497644,161798256,,,11633577,,475813,0.1636,2140160,,102255641,187636443,289892084,211979080,77913004,80752919,-2839915,4316584,1476669,,1476669,0.245731,7467441,47233755,,
2019,744552,340123,RANDOLPH HOSPITAL,373 NORTH FAYETTEVILLE STREET,ASHEBORO,NC,27204-,RANDOLPH,24660,R,STH,1,2,10/1/2018,9/30/2019,661.51,,,3642,3276,14511,145,52925,,993,1427,5384,145,,3259,2131,11450,133,48545,,993,1427,5384,4761601,17775311,9825458,9876908,38818442,65578542,4423217,90533406,97645835,221967681,319613516,9277889,,38818442,,,,2699673,,,42092024,-29901030,2562315,1423819,,19758078,2582897,1906618,81819053,354850,8126277,65570946,,,44008301,20236574,663044,44721949,108488328,7219736,,,,,5125335,12345071,,27427283,,8062206,35489489,47834560,60653768,60653768,108488328,,,7633469,,236638,0.124,9009753,,97887402,223783105,321670507,219653650,102016857,104396984,-2380127,2903937,523810,,523810,0.283259,8522356,44005140,79802,463365
2019,744554,343025,CAREPARTNERS REHAB HOSPITAL,68 SWEETEN CREEK ROAD,ASHEVILLE,NC,28803,,11700,U,RH,5,4,2/1/2019,11/30/2019,386.68,,,8773,1562,16088,74,22422,,676,164,1225,74,,8773,1562,16088,74,22422,,676,164,1225,,,,,43169683,43526219,676505,22954335,37680958,8819509,46500467,,,,,,,7216683,,,20239920,-2089856,262006,597091,,26241796,,-29044,121114,3940590,253007,1480556,749077,,6009206,500000,362799,862799,33113801,1439357,,804227,,,38623,2282207,,,28107914,327601,28435515,30717722,2396079,2396079,33113801,,,,,,,,,42268501,73579286,115847787,31792876,84054911,87224149,-3169238,556594,-2612644,,-2612644,,,,,
2019,744557,420026,PROVIDENCE HOSPITAL,2435 FOREST DIVE,COLUMBIA,SC,29204,RICHLAND,17900,R,STH,1,4,10/1/2018,9/30/2019,1178.64,,,17124,1146,40320,332,121180,,3986,82,6190,332,,13019,453,24024,273,99645,,3986,82,6190,1250699,37129866,8502399,8502399,96639828,149279672,12077280,175271119,487801850,425987666,913789516,13247088,,96639828,2580796,,,244650,,,35733782,,8325720,2261466,,47480768,12160000,2648642,45605612,815251,29203252,29967317,14333160,,102112021,,30632332,30632332,180225121,6609553,7876853,3590527,,,-902451,17174482,230393551,3665328,,,234058879,251233361,-71008240,-71008240,180225121,,,37633548,,,,,,487840587,524815409,1012655996,775897619,236758377,244248244,-7489867,3838653,-3651214,,-3651214,0.191807,11184851,69486964,,
2019,744558,420049,CONWAY HOSPITAL,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,34820,U,STH,1,2,10/1/2018,9/30/2019,970.14,,,14448,3299,37955,166,60590,,3433,667,8821,166,,12072,2222,28246,146,53290,,3433,667,8821,3868850,38140803,12553103,12616788,55116980,103902310,12390483,147771127,313398945,345421295,658820240,18932423,,55116980,727550,,,13181476,,,133172530,-109720152,4114051,15504678,,56325993,4134300,5382761,97295351,46354078,24672241,110933866,,,143792984,8160759,342082844,350243603,550362580,15064802,8855432,334300,2807431,,,30337752,98988231,3289893,,483573,102761697,133099449,417263131,417263131,550362580,,,26025270,,1013684,0.1558,8273773,,314201662,345747010,659948672,483489931,176458741,162674705,13784036,23285796,37069832,,37069832,0.224297,17258080,100694171,,
2019,744559,420070,PRISMA HEALTH TUOMEY HOSPITAL,129 N. WASHINGTON STREET,SUMTER,SC,29150,SUMTER,44940,R,STH,1,2,10/1/2018,9/30/2019,,1.01,,18541,3906,46760,247,90155,,3229,825,8602,270,,16940,3292,39866,224,81760,,3229,825,8602,3545629,29353329,11306487,18438367,68118895,109393046,12132412,155034760,238084640,356743966,594828606,18093043,,68118895,114502,,,-492420,,,114457990,-87006536,4258185,432730,,32773555,5556790,1264031,116967578,1414863,,58689473,,,72053348,,27990294,27990294,132817197,5588881,,,,,,5588881,,,,,,5588881,127228316,127228316,132817197,,,23268184,,1186678,0.204,7060176,,249098075,420557679,669655754,505753970,163901784,177511941,-13610157,23850025,10239868,24724377,-14484509,0.260638,48840271,219548195,,
2019,744562,440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVENUE,COLUMBIA,TN,38401-,MAURY,34980,U,STH,1,9,7/1/2019,6/30/2020,1766,,,17855,466,50910,255,93330,,4254,117,13774,255,,15244,466,40039,190,69540,,4254,117,13774,8472575,28726048,15943325,26134314,116406694,212832595,24224280,293076923,435624582,704676733,1140301315,29052728,1253027,116720318,785001,,,50041195,,,140874204,-98397557,5577902,8606974,,112038694,7411437,6588169,198049004,2603388,15572030,232989615,,,134489696,76314456,,76314456,322842846,35703869,9589886,1110911,14681069,1763098,1528639,94817472,,,,21602059,21602059,116419531,206423315,206423315,322842846,,9346775,26463008,,735891,0.0822,,,433418870,706879434,1140298304,850552226,289746078,329239289,-39493211,35922960,-3570251,,-3570251,0.257017,21150664,134231268,,
2019,744563,440084,SWEETWATER HOSPITAL ASSOCIATION,304 CHURCH STREET,SWEETWATER,TN,37874,MONROE,99944,R,STH,1,2,7/1/2019,6/30/2020,428.05,,,2647,1633,9268,59,21594,,440,369,1814,59,,2647,1292,8748,59,21594,,440,369,1814,3515456,9228360,5189521,6309854,19143033,27122353,2493750,34430468,42520023,152459354,194979377,3756930,,19143033,,,,2523238,56610034,,26226152,-22730206,1467699,133241,,61850689,1383572,1164800,34047648,,,39079688,,,22531307,,7102237,7102237,91484233,2161733,1458562,39657,,,13650,3673602,,498948,,,498948,4172550,87311683,87311683,91484233,,639113,2155108,,81452,0.1166,,,42520023,174077504,216597527,173956956,42640571,46265386,-3624815,11654643,8029828,,8029828,0.176585,4642485,39871992,,
2019,744574,10036,ANDALUSIA REGIONAL HOSPITAL,849 THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,99901,R,STH,1,4,4/1/2019,3/31/2020,259.39,,,5152,2171,10215,83,30378,,1225,587,2696,83,,3635,1428,7248,75,27450,,1225,587,2696,643500,10231622,1976723,1988014,15248627,27487812,1725426,32264094,103556849,172469051,276025900,2638151,,15248627,,,,6704,4692918,-405899,1032660,197928,,,,5876652,545000,,5901929,902024,649671,2338872,,,9458923,,17283535,17283535,32619110,935341,877195,247563,,,-1798,2058301,-15479725,43908,,,-15435817,-13377516,45996626,45996626,32619110,,3681932,3598304,,327065,0.1797,,,103556848,180217585,283774433,243240348,40534085,42281447,-1747362,753336,-994026,,-994026,0.116888,2614572,40311748,112132,1001475
2019,744575,10065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,TALLAPOOSA,99901,R,STH,1,2,1/1/2019,12/31/2019,65.11,,,2966,1644,7807,43,15695,,713,482,2034,43,,1525,955,4165,37,13505,,713,482,2034,161799,5770022,1595907,1595907,27272033,44040933,3812143,53368456,34883000,191621552,226504552,4862114,32601,26916794,1270353,,,435562,12550721,,27657548,-20455022,2688080,636269,284544,24232117,3181389,3432056,61416308,82133,6158501,37935169,,,35926339,,3753862,3753862,63912318,4337809,3736128,162135,1485507,,993500,10715079,,32567191,,8589461,41156652,51871731,12040587,12040587,63912318,,3631349,1106029,,216380,0.1827,,,36066962,200808538,236875500,171911603,64963897,71312966,-6349069,1992293,-4356776,,-4356776,0.235618,3327012,21045801,,
2019,744576,10102,JOHN PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726-1610,WILCOX,99901,R,STH,1,8,10/1/2018,9/30/2019,37.66,,,293,86,504,21,7665,,92,35,180,21,,293,86,504,21,7665,,92,35,180,6821,602664,319858,330135,2266150,2655414,69540,4294203,643819,7097479,7741298,235151,80899,2266150,,,,339245,,,2294751,-2811863,84025,31427,,338023,4425,,,,2807550,,,,745635,,,,1083658,1106161,,,,522105,,1628266,,170334,,,170334,1798600,-714942,-714942,1083658,,,361861,,10856,0.12,,,579542,8181065,8760607,6050970,2709637,4921564,-2211927,1680642,-531285,,-531285,0.554714,356308,1462629,,
2019,744577,10110,BULLOCK COUNTY HOSPITAL,BULLOCK COUNTY HOSPITAL,UNION SPRINGS,AL,36089,BULLOCK,99901,R,STH,1,4,1/1/2019,12/31/2019,83.24,,,881,956,2935,25,9125,,180,125,563,54,,881,956,2935,25,9125,,180,125,563,15962,2708561,900083,900083,7694624,6575589,543593,13646014,30074053,11820593,41894646,418543,9547,7694624,269268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663583,277018,,28219,0.12,,,,,,,,14270213,-14270213,,-14270213,,-14270213,0.325722,4035916,12744974,,
2019,744578,30101,WESTERN ARIZONA REGIONAL MEDICAL CEN,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442-,MOHAVE,29420,U,STH,1,4,9/1/2019,8/31/2020,418.01,,,7113,738,19320,139,50874,,1539,975,4536,139,,6172,231,16177,107,39162,,1539,975,4536,949770,17346676,2209224,3530465,28476531,17470025,2901347,75644807,622449889,590369162,1212819051,4211965,,28476531,4413568,,,34865,,,33817933,-13719928,3849916,387449,28226,24398461,1301170,902405,44570711,15937284,4059712,19862248,5918712,,34855289,,3129967,3129967,62383717,2564342,2538683,289776,118144,,3128882,-498763337,,677045,,11600550,12277595,-486485742,548869459,548869459,62383717,,1002335,13587758,,302745,0.083,,,622566744,590252307,1212819051,1115949908,96869143,45946556,50922587,4922776,55845363,,55845363,0.062371,13308862,234565799,,
2019,744587,100180,ST. PETERSBURG GENERAL,6500 38TH AVENUE,SAINT PETERSBURG,FL,33710,PINELLAS,45300,U,STH,1,4,5/1/2019,4/30/2020,435.01,32.71,,6956,660,22218,168,61488,,1305,173,5300,168,,6021,545,19002,147,53802,,1305,173,5300,11104642,18070690,12469677,19152479,28833199,44671099,3619275,74336888,585529354,607881407,1193410761,9452633,,30727539,1026828,,637189,1210,,,27694675,-30405066,2774010,471518,,449476,1509394,788740,34120860,8772997,24321482,33197186,8111874,,27517786,,200953,200953,28168215,1569368,1974162,2061709,14083,,9523879,15143201,,33968,-145881755,210639,-145637148,-130493947,158662162,158662162,28168215,,4811136,,,215298,0.179,3848969,503254,585529851,607881980,1193411831,1103544072,89867759,73471840,16395919,1781713,18177632,27,18177605,0.062289,6470470,218802148,,
2019,744588,100246,LAWNWOOD REGIONAL MEDICAL CENTER,1700 SOUTH 23RD STREET,FT. PIERCE,FL,34950-,ST. LUCIE,38940,U,STH,1,4,10/1/2018,9/30/2019,1225.47,2.73,,26046,6873,91318,312,113880,,5053,1237,17319,380,,21484,3453,71113,255,93075,,5053,1237,17319,29792357,37889903,33189042,53285377,88724432,183118333,10229812,245712216,2410348554,920825217,3331173771,22851216,,89416844,5462026,,,20443,,,131178852,-82350844,10137655,414841,,58897625,6725981,3343823,44930457,15053520,49217244,57438861,9168253,,82572881,,11583321,13177380,154647886,6856835,8454693,9335681,1237646,,467021,26351876,,840771,-208270735,1229070,-206200894,-179849018,334496904,334496904,154647886,,,49124183,,3139035,0.2556,32714093,,2410348554,920825217,3331173771,2984418859,346754912,271768496,74986416,1283365,76269781,-7,76269788,0.073761,34031980,671334627,,
2019,744592,110002,UPSON REGIONAL MEDICAL CENTER,801 WEST GORDON STREET,THOMASTON,GA,30286,UPSON,99911,R,STH,1,2,1/1/2019,12/31/2019,570.35,,,4365,1070,13570,87,31755,,1061,379,3341,105,,2339,285,8057,59,21535,,1061,379,3341,5482963,8367243,7312037,7384066,39632553,55435851,7138207,66759586,109707256,210851720,320558976,6989304,,39632553,1358785,,,2248897,,,46385961,-32393851,1867441,1605777,209256,82479733,,2819244,70820466,21064,34743291,34615323,,,56320372,120052513,1690840,121743353,260543458,1124206,2564175,,2964382,,1213598,71785835,,4376578,,,4376578,76162413,184381045,184381045,260543458,,5880845,2407835,,347504,0.1677,,,115739807,226380268,342120075,251092387,91027688,94996321,-3968633,11655032,7686399,,7686399,0.20826,10408018,58241984,154657,1088476
2019,744597,140162,ST. JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,MCLEAN,14060,U,STH,1,1,10/1/2018,9/30/2019,790.29,,,11920,851,28578,137,50005,,2925,174,7154,149,,11920,612,26718,137,50005,,2925,174,7154,3409690,9413954,5227730,10896035,48900427,106762575,11523737,130273946,349748564,376850244,726598808,13124642,,49173942,2774130,,,1895229,,,97314130,-73702161,3526719,89437,1857839,30981193,1603420,1166650,130771171,190139,,57210148,,,97349668,248235462,13866,248249328,376580189,7047256,397363,,,21406,17591424,25548489,,,,604824,604824,26153313,350426876,350426876,376580189,,,24751425,,229570,0.0371,,,355281983,393824017,749106000,566762293,182343707,155663002,26680705,18497142,45177847,,45177847,0.179293,14576718,112915859,,
2019,744598,140197,METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA ST,CHICAGO,IL,60640-2772,COOK,16974,U,STH,1,2,10/1/2018,9/30/2019,437.81,,,3971,1136,15462,145,52925,,747,206,3311,145,,3782,1086,14788,136,49640,,747,206,3311,114014,1095077,861874,2786502,18452955,17790202,788809,33974503,24157413,11009230,35166643,3263251,,19317288,,,,184819,,,6806971,-2527277,,188205,212873,21480100,33682,,,,,6071,,,25245,785094,1517388,2302482,23807827,5263180,4188459,,,,747013,10198652,,,,652495,652495,10851147,12956680,12956680,23807827,,,5002256,,672929,0.5381,,,24157413,11009230,35166643,4445425,30721218,28010996,2710222,69779,2780001,,2780001,0.9661,15051641,17571958,,
2019,744603,190034,ABBEVILLE GENERAL HOSPITAL,118 NORTH HOSPITAL DRIVE,ABBEVILLE,LA,70511-0580,VERMILION,29180,R,STH,1,11,1/1/2019,12/31/2019,368.17,,,2604,65,5349,44,16060,,561,18,1317,60,,2052,56,4106,38,13870,,561,18,1317,86723,5164265,1684120,1684120,26428790,28378763,2897590,47302947,41763637,111482894,153246531,4222639,313552,26428790,789468,,,4958101,731371,,22749580,-17081001,986300,526252,,19582786,875780,1311043,35417336,,9252313,23108052,,,27502916,272369,767755,1040124,48125826,1584102,2720015,108628,735188,,,5147933,,5812293,,,5812293,10960226,37165600,37165600,48125826,,1285808,,,80267,0.2497,,,42306425,112937579,155244004,102334101,52909903,54807553,-1897650,3694407,1796757,,1796757,0.308672,15429157,48820318,,
2019,744604,190218,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,MANY,LA,71449,SABINE PARISH,99919,R,STH,1,4,4/1/2019,3/31/2020,127,,,1137,211,1407,48,17520,,258,56,403,60,,1137,211,1407,48,17520,,258,56,403,,900049,440105,4256675,8271937,10978383,665370,18018627,10576644,24879001,35455645,947822,,8271937,,,,454542,,,2287576,,296798,950726,,3989642,114800,216620,9387230,38710,1130735,1730951,,,5973765,,,,9963407,3637134,550857,101147,,,-1106715,3182423,,7224650,,,7224650,10407073,-443666,-443666,9963407,,608240,501278,,23855,0.086,,,10766182,29353113,40119295,23128337,16990958,19250320,-2259362,112463,-2146899,,-2146899,0.508202,3086301,13582927,,
2019,744608,220046,BERKSHIRE MEDICAL CENTER,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,38340,U,STH,1,2,10/1/2018,9/30/2019,2372.9,69.77,,32490,4190,59041,223,79573,,6683,520,12760,275,,30536,2264,54003,203,72573,,6683,520,12760,2396243,14530685,8222695,19265958,214560613,284525044,34216045,402962900,299417438,651129484,950546922,50255811,,214560613,3290605,109365,1468983,28631056,,,160736907,-104706860,12797510,4012072,7685411,117961167,9688796,7097753,112119350,168671872,105342325,179302329,,48644528,208629976,279018224,14113475,293131699,619722842,12141813,20150465,,6019530,836766,26754504,84538499,,64432834,,9664200,74097034,158635533,461087309,461087309,619722842,,,69830667,,2997482,0.1717,4388997,11053985,328805456,716328369,1045133825,570776075,474357750,508121096,-33763346,73915181,40151835,,40151835,0.423927,55018443,170676796,,
2019,744611,230244,GARDEN CITY HOSPITAL OSTEOPATHIC,6245 INKSTER ROAD,GARDEN CITY,MI,48135,WAYNE,19804,U,STH,1,4,1/1/2019,12/31/2019,763.93,70.65,,12022,1279,30307,139,50808,,2814,471,8349,157,,10801,1037,26784,126,46063,,2814,471,8349,297758,27653073,5084543,9403757,47204592,80615884,6338275,97854569,326248147,285973595,612221742,12637629,,47204592,332444,,1297033,9295355,,,125325361,-110049017,2212135,1410110,66284614,99741575,4300000,2751259,36760823,,2045539,21432224,13455442,,47954664,,3624789,3624789,151321028,6284012,4240720,25216388,,,10397865,46138985,,,,5146501,5146501,51285486,100035542,100035542,151321028,,19449047,6887395,,1080453,0.1641,18278667,5621803,326248146,285973596,612221742,462753703,149468039,122450861,27017178,1580394,28597572,5427173,23170399,0.159835,18096042,151016873,,
2019,744612,250012,ALLIANCE HEALTHCARE SYSTEM,1430 HWY 4 EAST,HOLLY SPRINGS,MS,38634,MARSHALL,32820,U,STH,1,4,1/1/2019,12/31/2019,79.5,,,1476,36,1921,27,9855,,190,10,272,40,,1120,36,1413,27,9855,,190,10,272,,26390,9810,9810,5003514,6980536,144449,10838817,8157531,13118808,21276339,381035,70907,5003514,,,,-536987,,,45053432,-39790692,630759,39960,,5846343,,,3912541,256469,194683,2576693,1484375,,1509882,-15177,131770,116593,7472818,4823437,187510,1087897,68883,,9516722,15684449,,4398964,,,4398964,20083413,-12610595,-12610595,7472818,,614915,211061,,22157,0.1073,,,7989368,14353595,22342963,11485766,10857197,11984050,-1126853,661774,-465079,,-465079,0.509431,752781,1072150,,
2019,744613,260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,HIGHWAY 61 AND REED,HAYTI,MO,63851,PEMISCOT,99926,R,STH,1,9,1/1/2019,12/31/2019,181.58,,,2602,888,6005,49,17885,,522,252,1206,167,,1360,557,3895,42,15330,,522,252,1206,195137,5170583,2216693,2912840,13333153,19229361,246656,28048932,25707580,45180134,70887714,1393771,529342,13333153,73211,,,1607641,1623770,,10876818,-8362191,333560,31562,,7147946,137742,407906,10913119,,4812330,13906509,,,5644068,7264,14258830,14266094,27058108,4296502,750235,,1602469,,4341591,10990797,,2350944,,2935467,5286411,16277208,10780900,10780900,27058108,,2033816,644088,,80338,0.12,,,25918328,48396780,74315108,46345374,27969734,32562514,-4592780,4183047,-409733,304,-410037,0.395681,5333845,15239528,,
2019,744616,320086,LOVELACE REGIONAL HOSPITAL-ROSWELL,117 E. 19TH STREET,ROSWELL,NM,88201-,CHAVES,99932,R,STH,1,4,1/1/2019,12/31/2019,415.4,,,1763,35,6655,27,9855,,494,12,2004,27,,1642,31,4812,23,8395,,494,12,2004,535371,4040585,1187855,1871317,13928782,31971079,1075826,40748064,89918694,172706892,262625586,2671815,84555,13928782,1467502,,,740,,,7747891,-2094245,994845,520904,886,1945804,,,,544929,,7819371,296525,,3938123,,7898,14086,5898013,2764596,1122598,6649,,6373,88606,-89886632,,,,85453940,85453940,-4432692,10330705,10330705,5898013,,3049860,931734,,119448,0.12,,,89866571,168921632,258788203,211370325,47417878,45899861,1518017,151219,1669236,,1669236,0.155156,11126166,84908244,,
2019,744626,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DRIVE,LAURINBURG,NC,28352-,SCOTLAND,99934,R,STH,1,2,10/1/2018,9/30/2019,848.64,,,7990,5095,21744,97,35405,,2021,1730,5673,104,,7283,3243,17621,89,32485,,2021,1730,5673,9768734,20979791,14746356,14746356,59060006,100380451,10046650,125334830,182555139,371505244,554060383,14669927,1846892,59060006,4991112,,,12788343,22364992,512033,83025175,-71535237,1789422,1255335,,52161867,1839156,4455504,110500219,,,87216562,,,82529926,29771691,36256122,66027813,200719606,5436413,3860692,12180755,144175,,16161467,37783502,,610853,,26667302,27278155,65061657,135657949,135657949,200719606,,,14808470,,444254,0.12,,,192994326,392618208,585612534,432099210,153513324,159440457,-5927133,4030775,-1896358,60398,-1956756,0.226211,22399159,118633262,,
2019,744627,340013,RUTHERFORD HOSPITAL  INC.,288 S. RIDGECREST AVENUE,RUTHERFORDTON,NC,28139-,RUTHERFORD,99934,R,STH,1,4,6/1/2019,5/31/2020,421.37,,,4790,1342,10487,111,40626,,1158,333,2456,125,,4040,1159,8918,93,34038,,1158,333,2456,2855192,20344074,6046892,6993824,28095539,47122383,4648733,47448685,115195535,209106139,324301674,5232776,,28095539,,,,209000,,,5750692,,1712764,545845,,6754228,2230000,10722,8223073,83702,442721,2766249,3643087,,11528613,,17760574,17760574,36043415,2092744,2163397,710659,,,17412157,22378957,-3194182,428070,,,-2766112,19612845,16430570,16430570,36043415,,3129062,6391514,,150425,0.0632,,,115195534,227039919,342235453,277233505,65001948,72335564,-7333616,799107,-6534509,,-6534509,0.14631,3744783,39042938,28606,331593
2019,744628,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL ROAD,SYLVA,NC,28779-,JACKSON,99934,R,STH,1,4,8/1/2019,7/31/2020,605.4,,,5057,2110,10717,82,30012,,1211,1172,2829,82,,3959,1900,8309,73,26718,,1211,1172,2829,3131342,15062304,6056633,6635711,41222488,62942978,4352846,64577328,114631865,238406632,353038497,7881217,,41222488,947344,,,-10190,,,13136084,,2027213,1044229,,15637211,7636000,9272,34736736,517822,1978036,9426876,6043651,,50973579,,-5199996,-5199996,61410794,3630826,3571384,1265399,,,20123274,28590883,-9474215,202332,,,-9271883,19319000,42091794,42091794,61410794,,1526824,8247709,,293236,0.12,,,114855047,265508381,380363428,283019271,97344157,105269640,-7925483,10301033,2375550,,2375550,0.182919,5882548,53354039,,
2019,744629,340084,ATRIUM HEALTH ANSON,2301 US HIGHWAY 74 WEST,WADESBORO,NC,28170-,ANSON,99934,R,STH,1,11,1/1/2019,12/31/2019,116.08,,,434,145,1117,15,5475,,156,62,416,15,,434,145,1117,15,5475,,156,62,416,2322240,6572054,3492126,5841156,7372285,10919220,1959803,16274613,9926584,85766612,95693196,1861358,,7372285,,,,600,,,9494091,-6911649,214060,6527,,-24811547,1140249,69535,16338490,,10865005,,,,20253785,5694468,,5694468,1136706,325553,29703,,,955,39168,395379,,,,1467757,1467757,1863136,-726430,-726430,1136706,,589711,222410,,24363,0.12,388542,,11174773,87489466,98664239,78812435,19851804,18291505,1560299,737777,2298076,,2298076,0.170071,807257,20814082,28002,283142
2019,744630,340159,PERSON MEMORIAL HOSPITAL INC,615 RIDGE ROAD,ROXOBORO,NC,27573,PERSON,20500,U,STH,1,4,7/1/2019,6/30/2020,155.2,,,1326,273,3290,38,13908,,334,95,935,98,,962,181,2233,32,11712,,334,95,935,920249,6064251,1964299,2798648,11077960,27105303,2150491,23388486,39435378,105175139,144610517,1735049,,11077960,,,,53692,,,4658267,,1144322,333566,,5954809,2030000,,3514119,237913,376125,2460051,880143,,7412525,,14982819,14982819,28350153,1464509,854887,384663,,,13280851,15984910,50380682,47587,,,50428269,66413179,-38063026,-38063026,28350153,,512128,1780637,,40811,0.0712,,,39571705,111748972,151320677,121809957,29510720,35546410,-6035690,222063,-5813627,,-5813627,0.161734,1579444,19923994,,
2019,744640,390146,WARREN GENERAL HOSPITAL,2 CRESCENT PARK WEST,WARREN,PA,16365,WARREN,99939,R,STH,1,2,7/1/2019,6/30/2020,403.04,,,3218,269,9831,85,31110,,786,57,2185,85,,2227,236,7853,79,28914,,786,57,2185,479179,3277491,1498126,4988527,31423158,42505222,285553,63923058,36831288,171664208,208495496,6812739,,31423158,1321716,,,26424959,,,29802775,-21882551,1658761,1108348,-20788,37535350,2285200,,47593674,,,36402101,,,16849741,16405421,1563186,17968607,72353698,4779991,2407184,526726,699948,2104311,6151096,26041532,,89800,,24696097,24785897,50827429,21526269,21526269,72353698,,1150581,3941891,,152775,0.12,,,40545142,185780790,226325932,157353824,68972108,73928380,-4956272,11027023,6070751,,6070751,0.306592,4114215,24707177,19246,159295
2019,744645,400123,METRO MAYAGUEZ,BASORA,MAYAGUEZ,PR,681,MAYAGUEZ,32420,U,STH,1,4,1/1/2019,12/31/2019,479,,,2743,6403,31719,123,44895,,481,1525,6165,123,,2475,5908,28514,109,39785,,481,1525,6165,,944976,414194,414194,16022231,31393201,3634440,37770749,39902413,39930712,79833125,2648925,,16022231,55496,,,18357048,,,6021837,-62832,961135,1593123,,36494869,1877140,,27878665,7604784,16595751,2600442,192104,,22318698,,13357532,13786567,72600134,2422990,2531384,1640456,4446805,,810184,10590735,,119002,,20535876,20654878,31245613,41354521,41354521,72600134,,1669391,629417,,35689,0.0621,,,44264414,39930713,84195127,32792300,51402827,47415432,3987395,2187484,6174879,,6174879,0.473121,,,,
